ds,yhat
2023-07-22,50.07624283697779
2023-07-23,49.44343722686501
2023-07-24,49.409050703618966
2023-07-25,49.93599208690513
2023-07-26,50.11787453497297
2023-07-27,50.20271438230111
2023-07-28,50.07775480609291
2023-07-29,49.583906473122006
2023-07-30,48.65201931557777
2023-07-31,48.32464635822359
2023-08-01,48.571591295487146
2023-08-02,48.49305143488823
2023-08-03,48.34314856074879
2023-08-04,48.01459653962195
2023-08-05,47.35300199069297
2023-08-06,46.293015922270726
2023-08-07,45.880000485914
2023-08-08,46.08550516316036
2023-08-09,46.01036593150939
2023-08-10,45.9082211535908
2023-08-11,45.6701934266877
2023-08-12,45.13923334474588
2023-08-13,44.24634192510694
2023-08-14,44.03233395553639
2023-08-15,44.46343398463508
2023-08-16,44.63451528522498
2023-08-17,44.79277178008081
2023-08-18,44.82256797814929
2023-08-19,44.5599583644234
2023-08-20,43.92908829067001
2023-08-21,43.96413385031831
2023-08-22,44.62506775202895
2023-08-23,45.00105700543352
2023-08-24,45.3342782084117
2023-08-25,45.50489171450399
2023-08-26,45.34566288713295
2023-08-27,44.77843987176176
2023-08-28,44.83614344386283
2023-08-29,45.478554763086805
2023-08-30,45.795706434593725
2023-08-31,46.031663034374944
2023-09-01,46.06943351167594
2023-09-02,45.74550554228073
2023-09-03,44.98621380882448
2023-09-04,44.82960091562845
2023-09-05,45.2410604327248
2023-09-06,45.31657154502168
2023-09-07,45.30631583406978
2023-09-08,45.09942314916583
2023-09-09,44.53834123085065
2023-09-10,43.555045570278125
2023-09-11,43.19275251221028
2023-09-12,43.42142907092911
2023-09-13,43.34091247511488
2023-09-14,43.20443297858196
2023-09-15,42.90328929147751
2023-09-16,42.281173018220926
2023-09-17,41.27035959027198
2023-09-18,40.91342896410963
2023-09-19,41.17880907181304
2023-09-20,41.16395383272319
2023-09-21,41.11894736852389
2023-09-22,40.93128125312483
2023-09-23,40.440298107280185
2023-09-24,39.57351548725831
2023-09-25,39.368489440118026
2023-09-26,39.78850656892735
2023-09-27,39.92591214523126
2023-09-28,40.02586163481186
2023-09-29,39.97123830809023
2023-09-30,39.59722631858277
2023-10-01,38.82774961559544
2023-10-02,38.69743292335056
2023-10-03,39.167371018443134
2023-10-04,39.32851183077674
2023-10-05,39.42543937410836
2023-10-06,39.34129850373383
2023-10-07,38.9123509110366
2023-10-08,38.0643734414493
2023-10-09,37.83455635651942
2023-10-10,38.18718978374356
2023-10-11,38.21694645179163
2023-10-12,38.17254977255479
2023-10-13,37.94157271390638
2023-10-14,37.36486060860175
2023-10-15,36.37279290103487
2023-10-16,36.00704543321294
2023-10-17,36.23614544465989
2023-10-18,36.158631152367015
2023-10-19,36.026608470720966
2023-10-20,35.730453445029525
2023-10-21,35.1131562173797
2023-10-22,34.106523669823986
2023-10-23,33.752903901548365
2023-10-24,34.02072564162355
2023-10-25,34.00766473993269
2023-10-26,33.96422991922689
2023-10-27,33.778515347565495
2023-10-28,33.290614232198045
2023-10-29,32.428908410691506
2023-10-30,32.231894442205565
2023-10-31,32.66383624307749
2023-11-01,32.81805303998789
2023-11-02,32.94063124273742
2023-11-03,32.915304109022635
2023-11-04,32.577989717454315
2023-11-05,31.85319864888228
2023-11-06,31.775968515522383
2023-11-07,32.307612326958655
2023-11-08,32.53908680611056
2023-11-09,32.7147670661372
2023-11-10,32.71736985870996
2023-11-11,32.38251482116574
2023-11-12,31.635134634131617
2023-11-13,31.511391350064013
2023-11-14,31.97438660355395
2023-11-15,32.11747311287026
2023-11-16,32.187955711899946
2023-11-17,32.07192642476393
2023-11-18,31.608725714765825
2023-11-19,30.72724384274019
2023-11-20,30.46772284673176
2023-11-21,30.797350235853443
2023-11-22,30.813455219702924
2023-11-23,30.767099053885325
2023-11-24,30.547807186931003
2023-11-25,29.997938253070032
2023-11-26,29.04890641499856
2023-11-27,28.742919721187484
2023-11-28,29.04852724706436
2023-11-29,29.0637869965553
2023-11-30,29.039846748952023
2023-12-01,28.865685577328485
2023-12-02,28.382510564465584
2023-12-03,27.520024163113725
2023-12-04,27.31822330561375
2023-12-05,27.743021021409906
2023-12-06,27.88950014139964
2023-12-07,28.00558856465861
2023-12-08,27.976900876592207
2023-12-09,27.641237769586965
2023-12-10,26.9249555937409
2023-12-11,26.864864073220176
2023-12-12,27.423940018842558
2023-12-13,27.694663916288487
2023-12-14,27.9227664735246
2023-12-15,27.99212790175921
2023-12-16,27.73931980074581
2023-12-17,27.09000087445889
2023-12-18,27.080823918911275
2023-12-19,27.67514184048536
2023-12-20,27.966320031078048
2023-12-21,28.20144313205605
2023-12-22,28.266160377947934
2023-12-23,27.99916122874496
2023-12-24,27.328494716780337
2023-12-25,27.29339244175599
2023-12-26,27.859885677457303
2023-12-27,28.124026750546584
2023-12-28,28.33550559848012
2023-12-29,28.382408524993828
2023-12-30,28.105613555287228
2023-12-31,27.43503829395689
2024-01-01,27.411402405074234
2024-01-02,28.00179700702846
2024-01-03,28.302872560397848
2024-01-04,28.564437121056507
2024-01-05,28.674212462178662
2024-01-06,28.47224245974018
2024-01-07,27.88716914717676
2024-01-08,27.95803758887082
2024-01-09,28.64992045523868
2024-01-10,29.057172073149303
2024-01-11,29.427101682329603
2024-01-12,29.644810990310003
2024-01-13,29.547687815820105
2024-01-14,29.061768509288765
2024-01-15,29.22362755573329
2024-01-16,29.996082556021832
2024-01-17,30.471521814805776
2024-01-18,30.89564194005204
2024-01-19,31.152338512823675
2024-01-20,31.07823993772117
2024-01-21,30.59909588924373
2024-01-22,30.75167793110792
2024-01-23,31.49948014675912
2024-01-24,31.936027132797072
2024-01-25,32.308577360863524
2024-01-26,32.502966025568526
2024-01-27,32.35807897332684
2024-01-28,31.8021709912574
2024-01-29,31.874688218915708
2024-01-30,32.54188496111067
2024-01-31,32.90004487235324
2024-02-01,33.19909723530788
2024-02-02,33.32737518155172
2024-02-03,33.126010109804064
2024-02-04,32.52517808826234
2024-02-05,32.565860280696654
2024-02-06,33.21540965028274
2024-02-07,33.57073552451893
2024-02-08,33.881897943203484
2024-02-09,34.03685938609373
2024-02-10,33.875888408415435
2024-02-11,33.32783075891374
2024-02-12,33.43190932838659
2024-02-13,34.15334403117399
2024-02-14,34.586601625559595
2024-02-15,34.97906543895309
2024-02-16,35.2158703183215
2024-02-17,35.13439480657604
2024-02-18,34.6606234172038
2024-02-19,34.831037559850486
2024-02-20,35.608323416165824
2024-02-21,36.08470404641796
2024-02-22,36.50568312812305
2024-02-23,36.754943322387405
2024-02-24,36.66888925499228
2024-02-25,36.173046344649805
2024-02-26,36.30397281607823
2024-02-27,37.02497244566396
2024-02-28,37.42941505654196
2024-02-29,37.76445239874039
2024-03-01,37.91587313714505
2024-03-02,37.722588134275206
2024-03-03,37.11295889862531
2024-03-04,37.12662856546442
2024-03-05,37.73014531819668
2024-03-06,38.02018788913692
2024-03-07,38.247183580975495
2024-03-08,38.300065437621214
2024-03-09,38.02066267074703
2024-03-10,37.33994005819167
2024-03-11,37.29974836707383
2024-03-12,37.868378155422285
2024-03-13,38.14372872271772
2024-03-14,38.37688440326528
2024-03-15,38.45684615143727
2024-03-16,38.22491337239246
2024-03-17,37.61093206203876
2024-03-18,37.65507114521889
2024-03-19,38.32341869411715
2024-03-20,38.71120863600796
2024-03-21,39.06646852708269
2024-03-22,39.274834314901135
2024-03-23,39.174024666825005
2024-03-24,38.69018827167597
2024-03-25,38.85978314524319
2024-03-26,39.64527664549326
2024-03-27,40.13847380098715
2024-03-28,40.58426158271273
2024-03-29,40.86551224196885
2024-03-30,40.81763572122704
2024-03-31,40.36499228051166
2024-04-01,40.542822478088745
2024-04-02,41.31298174850231
2024-04-03,41.76728619096187
2024-04-04,42.1512567093411
2024-04-05,42.34900465353062
2024-04-06,42.197749510966176
2024-04-07,41.624180831308266
2024-04-08,41.666323030701655
2024-04-09,42.28919224825285
2024-04-10,42.58805416149825
2024-04-11,42.81207249136136
2024-04-12,42.84909415355384
2024-04-13,42.54006454646791
2024-04-14,41.81528814584899
2024-04-15,41.71619599677872
2024-04-16,42.21091208872472
2024-04-17,42.39743011848616
2024-04-18,42.527192677461166
2024-04-19,42.48982076525564
2024-04-20,42.127488646538914
2024-04-21,41.3711602851322
2024-04-22,41.262349515586656
2024-04-23,41.7686959979417
2024-04-24,41.98716801017638
2024-04-25,42.16768316931882
2024-04-26,42.19789357269862
2024-04-27,41.91762854485572
2024-04-28,41.25520902883234
2024-04-29,41.24929329100832
2024-04-30,41.86454327534114
2024-05-01,42.19491981663005
2024-05-02,42.48739491167081
2024-05-03,42.626824689850565
2024-05-04,42.450473548765146
2024-05-05,41.88440098796003
2024-05-06,41.96536859595235
2024-05-07,42.65655467275282
2024-05-08,43.05088326174371
2024-05-09,43.3947548166414
2024-05-10,43.57292166512664
2024-05-11,43.42299876324863
2024-05-12,42.87182181027002
2024-05-13,42.95731120772104
2024-05-14,43.64413083382363
2024-05-15,44.026950310904944
2024-05-16,44.35410025088736
2024-05-17,44.51236618541049
2024-05-18,44.34141442579007
2024-05-19,43.77006479362655
2024-05-20,43.83807160656233
2024-05-21,44.51170472900848
2024-05-22,44.88694205162527
2024-05-23,45.21306533208519
2024-05-24,45.377407233079694
2024-05-25,45.21974454410817
2024-05-26,44.668553822562735
2024-05-27,44.76279164165185
2024-05-28,45.46749153619473
2024-05-29,45.876988754947455
2024-05-30,46.23856396311282
2024-05-31,46.43725242665866
2024-06-01,46.31031188038321
2024-06-02,45.78356310019868
2024-06-03,45.89326278556292
2024-06-04,46.601797970677055
2024-06-05,47.00100999542461
2024-06-06,47.335935989529766
2024-06-07,47.489711196235845
2024-06-08,47.2981222158968
2024-06-09,46.68602224971628
2024-06-10,46.68926528390709
2024-06-11,47.27044612785973
2024-06-12,47.522252469107
2024-06-13,47.69121553121192
2024-06-14,47.66260184401124
2024-06-15,47.27493597411693
2024-06-16,46.45636566428795
2024-06-17,46.246527290251336
2024-06-18,46.61220009764244
2024-06-19,46.65055747510837
2024-06-20,46.61280443376441
2024-06-21,46.38894680894471
2024-06-22,45.822185378736734
2024-06-23,44.84514994184863
2024-06-24,44.50163500268742
2024-06-25,44.76212930396055
2024-06-26,44.72695116878575
2024-06-27,44.64978234783691
2024-06-28,44.42234912670234
2024-06-29,43.88874674290736
2024-06-30,42.98162453734067
2024-07-01,42.74389532169444
2024-07-02,43.14426242639364
2024-07-03,43.28037696185962
2024-07-04,43.40241788011052
2024-07-05,43.39784279761421
2024-07-06,43.105804161814206
2024-07-07,42.45344607872055
2024-07-08,42.47774258658632
2024-07-09,43.14116762282113
2024-07-10,43.53500556294006
2024-07-11,43.90309092503338
2024-07-12,44.12672097582876
2024-07-13,44.039231479954985
2024-07-14,43.56244657325915
2024-07-15,43.72865933382849
2024-07-16,44.4964293304316
2024-07-17,44.95400241644682
2024-07-18,45.34313821267557
2024-07-19,45.54408641732998
2024-07-20,45.39020021654672
2024-07-21,44.8043964974474
2024-07-22,44.82111888940546
2024-07-23,45.40209011696224
2024-07-24,45.63965988853075
2024-07-25,45.78053545171387
2024-07-26,45.71063833135877
2024-07-27,45.26957853116084
2024-07-28,44.38695945949697
2024-07-29,44.10417362064924
2024-07-30,44.38997991980658
2024-07-31,44.34367340260962
2024-08-01,44.21863926370055
2024-08-02,43.9070393227496
2024-08-03,43.25412678176232
2024-08-04,42.194406783269706
2024-08-05,41.77330667808096
2024-08-06,41.96265022007369
2024-08-07,41.86374928586945
2024-08-08,41.730907061490505
2024-08-09,41.45608227351164
2024-08-10,40.88321088985604
2024-08-11,39.94440263539713
2024-08-12,39.68167527457263
2024-08-13,40.06251916530341
2024-08-14,40.18310325818484
2024-08-15,40.29191341477095
2024-08-16,40.27456899313872
2024-08-17,39.96831003511132
2024-08-18,39.29836796004937
2024-08-19,39.299878049432856
2024-08-20,39.9336214588283
2024-08-21,40.2894031944712
2024-08-22,40.609852352247714
2024-08-23,40.7753862770685
2024-08-24,40.61882708972874
2024-08-25,40.061880107605305
2024-08-26,40.13712966489886
2024-08-27,40.80383796540664
2024-08-28,41.15135203197822
2024-08-29,41.422904443275925
2024-08-30,41.50054968877308
2024-08-31,41.21972553417356
2024-09-01,40.50565061192214
2024-09-02,40.39521612425504
2024-09-03,40.85266029805615
2024-09-04,40.97283420054949
2024-09-05,41.00484858913955
2024-09-06,40.83684793435159
2024-09-07,40.31040552022127
2024-09-08,39.35675542668304
2024-09-09,39.0185238211638
2024-09-10,39.26525256202594
2024-09-11,39.196527789598825
2024-09-12,39.06550683642112
2024-09-13,38.76359274590986
2024-09-14,38.13475286125544
2024-09-15,37.11169918586226
2024-09-16,36.73759412979005
2024-09-17,36.981575094023086
2024-09-18,36.94191027164276
2024-09-19,36.869577968450095
2024-09-20,36.65301700474333
2024-09-21,36.13254228756308
2024-09-22,35.2366403086865
2024-09-23,35.00380475042203
2024-09-24,35.39820183272565
2024-09-25,35.51297368719111
2024-09-26,35.59396780974291
2024-09-27,35.52463586721394
2024-09-28,35.14059174682862
2024-09-29,34.36603960832418
2024-09-30,34.23572844201132
2024-10-01,34.710719506600554
2024-10-02,34.88177218143232
2024-10-03,34.993134117270216
2024-10-04,34.92747743395564
2024-10-05,34.520470006478284
2024-10-06,33.69719245028062
2024-10-07,33.49405785758539
2024-10-08,33.87452188355544
2024-10-09,33.93239057803908
2024-10-10,33.915514286154306
2024-10-11,33.71061230862613
2024-10-12,33.15772072131203
2024-10-13,32.18647763805514
2024-10-14,31.83790684962011
2024-10-15,32.079991412525786
2024-10-16,32.01084853781185
2024-10-17,31.88229792235727
2024-10-18,31.58457178942638
2024-10-19,30.96066226839677
2024-10-20,29.942523192779763
2024-10-21,29.57278953109307
2024-10-22,29.82030773125814
2024-10-23,29.78328941525392
2024-10-24,29.71288100683341
2024-10-25,29.49789734456049
2024-10-26,28.979214052589427
2024-10-27,28.08603427729241
2024-10-28,27.857690967234102
2024-10-29,28.25927543749289
2024-10-30,28.38490169032417
2024-10-31,28.481395774477825
2024-11-01,28.4331546976808
2024-11-02,28.07666599422946
2024-11-03,27.3368998603408
2024-11-04,27.24923142188735
2024-11-05,27.775180449665143
2024-11-06,28.005774853533648
2024-11-07,28.185324471300387
2024-11-08,28.19634735237714
2024-11-09,27.87413783906872
2024-11-10,27.14318712294501
2024-11-11,27.039113200784417
2024-11-12,27.524387513972208
2024-11-13,27.691665176006797
2024-11-14,27.7875064601661
2024-11-15,27.69723344738782
2024-11-16,27.25941332696064
2024-11-17,26.402181638326244
2024-11-18,26.165065330487156
2024-11-19,26.514596126250467
2024-11-20,26.54752445476764
2024-11-21,26.51442503828143
2024-11-22,26.304441401491168
2024-11-23,25.759664020114368
2024-11-24,24.811358383038428
2024-11-25,24.501705506784024
2024-11-26,24.799347652420256
2024-11-27,24.802551308723707
2024-11-28,24.76277981632556
2024-11-29,24.569423645201528
2024-11-30,24.06418322418793
2024-12-01,23.177320216941503
2024-12-02,22.949438857677865
2024-12-03,23.34708865857041
2024-12-04,23.465998649109597
2024-12-05,23.554733214654256
2024-12-06,23.499514907460764
2024-12-07,23.13870624045035
2024-12-08,22.399163308957213
2024-12-09,22.318119736789427
2024-12-10,22.85888916786933
2024-12-11,23.114193491995763
2024-12-12,23.32990410758279
2024-12-13,23.38993911889041
2024-12-14,23.13080636304207
2024-12-15,22.478003418551403
2024-12-16,22.46793186710429
2024-12-17,23.063613307282317
2024-12-18,23.35801410566583
2024-12-19,23.59776650645761
2024-12-20,23.66802982261973
2024-12-21,23.4069829072955
2024-12-22,22.74216079503829
2024-12-23,22.712294900256147
2024-12-24,23.282946697450747
2024-12-25,23.549744528293672
2024-12-26,23.762013966591685
2024-12-27,23.80754833739153
2024-12-28,23.527013436540244
2024-12-29,22.850202075026225
2024-12-30,22.81780037391149
